07-31-2026 16:06:03 RAM 6336/7485MB (lfb 8x1MB) CPU [4%@729,0%@729,17%@729,2%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 37%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.031C/56.562C soc2@56.968C/57.093C soc0@54.906C/55.062C gpu@57.437C/57.968C tj@57.437C/57.968C soc1@56.375C/56.5C VDD_IN 10115mW/9172mW/11395mW VDD_CPU_GPU_CV 3883mW/3440mW/5131mW VDD_SOC 2125mW/1965mW/2279mW
07-31-2026 16:06:04 RAM 6343/7485MB (lfb 7x1MB) CPU [31%@1510,11%@1510,10%@1510,24%@1510,34%@729,8%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.5C/56.562C soc2@57.218C/57.218C soc0@54.906C/55.062C gpu@58.031C/58.031C tj@58.031C/58.031C soc1@56.437C/56.5C VDD_IN 11099mW/9183mW/11395mW VDD_CPU_GPU_CV 4896mW/3448mW/5131mW VDD_SOC 2082mW/1966mW/2279mW
07-31-2026 16:06:05 RAM 6343/7485MB (lfb 7x1MB) CPU [4%@729,0%@729,22%@729,2%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[622] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56C/56.562C soc2@57.031C/57.218C soc0@54.937C/55.062C gpu@58C/58.031C tj@58C/58.031C soc1@56.5C/56.5C VDD_IN 10194mW/9188mW/11395mW VDD_CPU_GPU_CV 3923mW/3450mW/5131mW VDD_SOC 2164mW/1967mW/2279mW
07-31-2026 16:06:06 RAM 6343/7485MB (lfb 7x1MB) CPU [1%@729,0%@729,22%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.156C/56.562C soc2@57C/57.218C soc0@55.031C/55.062C gpu@57.656C/58.031C tj@57.656C/58.031C soc1@56.343C/56.5C VDD_IN 9997mW/9192mW/11395mW VDD_CPU_GPU_CV 3968mW/3453mW/5131mW VDD_SOC 2046mW/1968mW/2279mW
07-31-2026 16:06:07 RAM 6343/7485MB (lfb 7x1MB) CPU [5%@729,2%@729,18%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.312C/56.562C soc2@57C/57.218C soc0@54.906C/55.062C gpu@57.968C/58.031C tj@57.968C/58.031C soc1@56.562C/56.562C VDD_IN 10036mW/9197mW/11395mW VDD_CPU_GPU_CV 3929mW/3455mW/5131mW VDD_SOC 2086mW/1968mW/2279mW
07-31-2026 16:06:08 RAM 6343/7485MB (lfb 7x1MB) CPU [1%@729,0%@729,22%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[622] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.093C/56.562C soc2@57C/57.218C soc0@54.968C/55.062C gpu@57.781C/58.031C tj@57.781C/58.031C soc1@56.468C/56.562C VDD_IN 10076mW/9201mW/11395mW VDD_CPU_GPU_CV 4008mW/3458mW/5131mW VDD_SOC 2086mW/1969mW/2279mW
07-31-2026 16:06:09 RAM 6343/7485MB (lfb 7x1MB) CPU [6%@729,0%@729,23%@729,0%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.281C/56.562C soc2@57.031C/57.218C soc0@54.875C/55.062C gpu@57.625C/58.031C tj@57.625C/58.031C soc1@56.625C/56.625C VDD_IN 10154mW/9206mW/11395mW VDD_CPU_GPU_CV 3962mW/3461mW/5131mW VDD_SOC 2125mW/1970mW/2279mW
07-31-2026 16:06:10 RAM 6343/7485MB (lfb 7x1MB) CPU [0%@729,2%@729,20%@729,2%@729,0%@729,1%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.187C/56.562C soc2@57.156C/57.218C soc0@55.031C/55.062C gpu@57.875C/58.031C tj@57.875C/58.031C soc1@56.531C/56.625C VDD_IN 10154mW/9211mW/11395mW VDD_CPU_GPU_CV 4080mW/3464mW/5131mW VDD_SOC 2086mW/1970mW/2279mW
07-31-2026 16:06:11 RAM 6343/7485MB (lfb 7x1MB) CPU [4%@729,1%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.093C/56.562C soc2@57.031C/57.218C soc0@54.968C/55.062C gpu@57.593C/58.031C tj@57.593C/58.031C soc1@56.406C/56.625C VDD_IN 10194mW/9216mW/11395mW VDD_CPU_GPU_CV 4001mW/3467mW/5131mW VDD_SOC 2125mW/1971mW/2279mW
07-31-2026 16:06:12 RAM 6343/7485MB (lfb 7x1MB) CPU [1%@729,0%@729,25%@729,2%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 70%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.156C/56.562C soc2@57.031C/57.218C soc0@54.906C/55.062C gpu@57.75C/58.031C tj@57.75C/58.031C soc1@56.593C/56.625C VDD_IN 10076mW/9220mW/11395mW VDD_CPU_GPU_CV 4008mW/3470mW/5131mW VDD_SOC 2046mW/1971mW/2279mW
07-31-2026 16:06:13 RAM 6343/7485MB (lfb 7x1MB) CPU [5%@729,0%@729,15%@729,1%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.218C/56.562C soc2@57.156C/57.218C soc0@55.062C/55.062C gpu@57.968C/58.031C tj@57.968C/58.031C soc1@56.5C/56.625C VDD_IN 10194mW/9225mW/11395mW VDD_CPU_GPU_CV 4001mW/3472mW/5131mW VDD_SOC 2125mW/1972mW/2279mW
07-31-2026 16:06:14 RAM 6343/7485MB (lfb 7x1MB) CPU [17%@729,0%@729,0%@729,0%@729,10%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.125C/56.562C soc2@57.125C/57.218C soc0@55.062C/55.062C gpu@57.687C/58.031C tj@57.687C/58.031C soc1@56.625C/56.625C VDD_IN 10115mW/9230mW/11395mW VDD_CPU_GPU_CV 4040mW/3475mW/5131mW VDD_SOC 2086mW/1973mW/2279mW
07-31-2026 16:06:15 RAM 6343/7485MB (lfb 7x1MB) CPU [19%@729,1%@729,0%@729,4%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.312C/56.562C soc2@57.093C/57.218C soc0@55.062C/55.062C gpu@57.718C/58.031C tj@57.875C/58.031C soc1@56.593C/56.625C VDD_IN 10115mW/9234mW/11395mW VDD_CPU_GPU_CV 4001mW/3478mW/5131mW VDD_SOC 2086mW/1973mW/2279mW
07-31-2026 16:06:16 RAM 6344/7485MB (lfb 7x1MB) CPU [14%@729,3%@729,3%@729,18%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 92%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.218C/56.562C soc2@57.093C/57.218C soc0@55.062C/55.062C gpu@57.937C/58.031C tj@57.937C/58.031C soc1@56.562C/56.625C VDD_IN 10194mW/9239mW/11395mW VDD_CPU_GPU_CV 4040mW/3481mW/5131mW VDD_SOC 2125mW/1974mW/2279mW
07-31-2026 16:06:17 RAM 6347/7485MB (lfb 7x1MB) CPU [25%@729,11%@729,10%@729,26%@729,38%@729,1%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.312C/56.562C soc2@57.093C/57.218C soc0@55C/55.062C gpu@57.75C/58.031C tj@57.75C/58.031C soc1@56.468C/56.625C VDD_IN 10824mW/9247mW/11395mW VDD_CPU_GPU_CV 4668mW/3486mW/5131mW VDD_SOC 2082mW/1975mW/2279mW
07-31-2026 16:06:18 RAM 6347/7485MB (lfb 7x1MB) CPU [2%@729,3%@729,0%@729,21%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.281C/56.562C soc2@57.218C/57.218C soc0@54.968C/55.062C gpu@57.843C/58.031C tj@57.843C/58.031C soc1@56.718C/56.718C VDD_IN 10076mW/9251mW/11395mW VDD_CPU_GPU_CV 3923mW/3489mW/5131mW VDD_SOC 2086mW/1975mW/2279mW
07-31-2026 16:06:19 RAM 6350/7485MB (lfb 5x2MB) CPU [0%@729,3%@729,0%@729,19%@729,0%@729,1%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.156C/56.562C soc2@57.062C/57.218C soc0@55.031C/55.062C gpu@58.093C/58.093C tj@58.093C/58.093C soc1@56.593C/56.718C VDD_IN 10115mW/9255mW/11395mW VDD_CPU_GPU_CV 4001mW/3491mW/5131mW VDD_SOC 2086mW/1976mW/2279mW
07-31-2026 16:06:20 RAM 6350/7485MB (lfb 5x2MB) CPU [2%@729,0%@729,6%@729,19%@729,0%@729,0%@729] EMC_FREQ 30%@2133 GR3D_FREQ 0%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.187C/56.562C soc2@57.062C/57.218C soc0@55.062C/55.062C gpu@57.843C/58.093C tj@57.843C/58.093C soc1@56.5C/56.718C VDD_IN 10154mW/9260mW/11395mW VDD_CPU_GPU_CV 3805mW/3493mW/5131mW VDD_SOC 2164mW/1977mW/2279mW
07-31-2026 16:06:22 RAM 6350/7485MB (lfb 3x2MB) CPU [4%@729,2%@729,0%@729,23%@729,1%@729,1%@729] EMC_FREQ 28%@2133 GR3D_FREQ 67%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.25C/56.562C soc2@57.125C/57.218C soc0@55.031C/55.062C gpu@57.843C/58.093C tj@57.843C/58.093C soc1@56.531C/56.718C VDD_IN 9997mW/9263mW/11395mW VDD_CPU_GPU_CV 3929mW/3495mW/5131mW VDD_SOC 2046mW/1977mW/2279mW
07-31-2026 16:06:23 RAM 6354/7485MB (lfb 4x2MB) CPU [38%@729,11%@729,13%@729,18%@729,18%@729,2%@729] EMC_FREQ 30%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.687C/56.687C soc2@57.281C/57.281C soc0@55.218C/55.218C gpu@58.062C/58.093C tj@58.062C/58.093C soc1@56.656C/56.718C VDD_IN 11020mW/9272mW/11395mW VDD_CPU_GPU_CV 4700mW/3501mW/5131mW VDD_SOC 2161mW/1978mW/2279mW
07-31-2026 16:06:24 RAM 6354/7485MB (lfb 4x2MB) CPU [1%@883,1%@883,0%@883,26%@883,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.312C/56.687C soc2@57.218C/57.281C soc0@55.187C/55.218C gpu@58.156C/58.156C tj@58.156C/58.156C soc1@56.687C/56.718C VDD_IN 10194mW/9276mW/11395mW VDD_CPU_GPU_CV 4119mW/3504mW/5131mW VDD_SOC 2086mW/1978mW/2279mW
07-31-2026 16:06:25 RAM 6354/7485MB (lfb 4x2MB) CPU [4%@729,0%@729,4%@729,19%@729,0%@729,1%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.5C/56.687C soc2@57.25C/57.281C soc0@55.093C/55.218C gpu@57.906C/58.156C tj@57.906C/58.156C soc1@56.687C/56.718C VDD_IN 10154mW/9281mW/11395mW VDD_CPU_GPU_CV 4001mW/3506mW/5131mW VDD_SOC 2125mW/1979mW/2279mW
07-31-2026 16:06:26 RAM 6353/7485MB (lfb 4x2MB) CPU [0%@729,0%@729,0%@729,23%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 58%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.312C/56.687C soc2@57.093C/57.281C soc0@55.156C/55.218C gpu@57.781C/58.156C tj@57.781C/58.156C soc1@56.562C/56.718C VDD_IN 10036mW/9284mW/11395mW VDD_CPU_GPU_CV 4008mW/3508mW/5131mW VDD_SOC 2046mW/1979mW/2279mW
07-31-2026 16:06:27 RAM 6353/7485MB (lfb 4x2MB) CPU [3%@729,12%@729,2%@729,9%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.5C/56.687C soc2@57.25C/57.281C soc0@55.25C/55.25C gpu@58C/58.156C tj@58C/58.156C soc1@56.781C/56.781C VDD_IN 10154mW/9288mW/11395mW VDD_CPU_GPU_CV 4040mW/3511mW/5131mW VDD_SOC 2086mW/1980mW/2279mW
07-31-2026 16:06:28 RAM 6347/7485MB (lfb 5x2MB) CPU [28%@729,23%@729,15%@729,6%@729,28%@729,2%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.5C/56.687C soc2@57.343C/57.343C soc0@55.187C/55.25C gpu@58.406C/58.406C tj@58.406C/58.406C soc1@56.625C/56.781C VDD_IN 11020mW/9297mW/11395mW VDD_CPU_GPU_CV 4817mW/3517mW/5131mW VDD_SOC 2082mW/1980mW/2279mW
07-31-2026 16:06:29 RAM 6347/7485MB (lfb 5x2MB) CPU [4%@729,29%@729,2%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.5C/56.687C soc2@57.281C/57.343C soc0@55.187C/55.25C gpu@58.156C/58.406C tj@58.156C/58.406C soc1@56.687C/56.781C VDD_IN 10194mW/9301mW/11395mW VDD_CPU_GPU_CV 4119mW/3520mW/5131mW VDD_SOC 2086mW/1981mW/2279mW
07-31-2026 16:06:30 RAM 6347/7485MB (lfb 5x2MB) CPU [5%@729,19%@729,0%@729,3%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 0%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.75C/56.75C soc2@57.343C/57.343C soc0@55.218C/55.25C gpu@57.656C/58.406C tj@57.656C/58.406C soc1@56.718C/56.781C VDD_IN 9895mW/9304mW/11395mW VDD_CPU_GPU_CV 3772mW/3521mW/5131mW VDD_SOC 2086mW/1981mW/2279mW
07-31-2026 16:06:31 RAM 6346/7485MB (lfb 5x2MB) CPU [0%@729,22%@729,0%@729,1%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.312C/56.75C soc2@57.25C/57.343C soc0@55.156C/55.25C gpu@58.062C/58.406C tj@58.062C/58.406C soc1@56.593C/56.781C VDD_IN 10036mW/9307mW/11395mW VDD_CPU_GPU_CV 3968mW/3523mW/5131mW VDD_SOC 2086mW/1982mW/2279mW
07-31-2026 16:06:32 RAM 6342/7485MB (lfb 5x2MB) CPU [5%@729,18%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.343C/56.75C soc2@57.312C/57.343C soc0@55.281C/55.281C gpu@58.062C/58.406C tj@58.062C/58.406C soc1@56.562C/56.781C VDD_IN 10076mW/9311mW/11395mW VDD_CPU_GPU_CV 3929mW/3525mW/5131mW VDD_SOC 2125mW/1983mW/2279mW
07-31-2026 16:06:33 RAM 6340/7485MB (lfb 6x2MB) CPU [12%@960,4%@960,7%@960,66%@960,13%@729,2%@729] EMC_FREQ 28%@2133 GR3D_FREQ 93%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.718C/56.75C soc2@57.468C/57.468C soc0@55.343C/55.343C gpu@58C/58.406C tj@58C/58.406C soc1@56.718C/56.781C VDD_IN 11020mW/9318mW/11395mW VDD_CPU_GPU_CV 4856mW/3531mW/5131mW VDD_SOC 2082mW/1983mW/2279mW
07-31-2026 16:06:34 RAM 6340/7485MB (lfb 6x2MB) CPU [21%@729,0%@729,4%@729,3%@729,3%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.781C/56.781C soc2@57.531C/57.531C soc0@55.468C/55.468C gpu@58.031C/58.406C tj@58.031C/58.406C soc1@56.812C/56.812C VDD_IN 10272mW/9323mW/11395mW VDD_CPU_GPU_CV 4080mW/3534mW/5131mW VDD_SOC 2125mW/1984mW/2279mW
07-31-2026 16:06:35 RAM 6340/7485MB (lfb 6x2MB) CPU [22%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.406C/56.781C soc2@57.343C/57.531C soc0@55.218C/55.468C gpu@58.093C/58.406C tj@58.093C/58.406C soc1@56.75C/56.812C VDD_IN 10115mW/9326mW/11395mW VDD_CPU_GPU_CV 4040mW/3536mW/5131mW VDD_SOC 2086mW/1984mW/2279mW
07-31-2026 16:06:36 RAM 6342/7485MB (lfb 6x2MB) CPU [9%@729,5%@729,2%@729,19%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.75C/56.781C soc2@57.312C/57.531C soc0@55.156C/55.468C gpu@57.968C/58.406C tj@57.968C/58.406C soc1@56.687C/56.812C VDD_IN 10115mW/9330mW/11395mW VDD_CPU_GPU_CV 4001mW/3538mW/5131mW VDD_SOC 2086mW/1985mW/2279mW
07-31-2026 16:06:37 RAM 6342/7485MB (lfb 6x2MB) CPU [0%@729,0%@729,0%@729,23%@729,0%@729,0%@729] EMC_FREQ 27%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.5C/56.781C soc2@57.343C/57.531C soc0@55.25C/55.468C gpu@58.218C/58.406C tj@58.218C/58.406C soc1@56.781C/56.812C VDD_IN 10115mW/9334mW/11395mW VDD_CPU_GPU_CV 4047mW/3541mW/5131mW VDD_SOC 2086mW/1985mW/2279mW
07-31-2026 16:06:38 RAM 6348/7485MB (lfb 6x2MB) CPU [31%@729,9%@729,4%@729,28%@729,23%@1510,5%@1510] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.718C/56.781C soc2@57.562C/57.562C soc0@55.375C/55.468C gpu@58.156C/58.406C tj@58.156C/58.406C soc1@56.812C/56.812C VDD_IN 11060mW/9341mW/11395mW VDD_CPU_GPU_CV 4856mW/3547mW/5131mW VDD_SOC 2121mW/1986mW/2279mW
07-31-2026 16:06:39 RAM 6346/7485MB (lfb 6x2MB) CPU [1%@729,1%@729,1%@729,20%@729,2%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.625C/56.781C soc2@57.437C/57.562C soc0@55.406C/55.468C gpu@58.25C/58.406C tj@58.25C/58.406C soc1@56.875C/56.875C VDD_IN 10509mW/9347mW/11395mW VDD_CPU_GPU_CV 4197mW/3550mW/5131mW VDD_SOC 2161mW/1986mW/2279mW
07-31-2026 16:06:40 RAM 6347/7485MB (lfb 6x2MB) CPU [3%@729,5%@729,4%@729,21%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.718C/56.781C soc2@57.531C/57.562C soc0@55.437C/55.468C gpu@58.125C/58.406C tj@58.125C/58.406C soc1@56.968C/56.968C VDD_IN 10154mW/9350mW/11395mW VDD_CPU_GPU_CV 4040mW/3552mW/5131mW VDD_SOC 2086mW/1987mW/2279mW
07-31-2026 16:06:41 RAM 6347/7485MB (lfb 6x2MB) CPU [0%@729,0%@729,2%@729,17%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 58%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.625C/56.781C soc2@57.468C/57.562C soc0@55.375C/55.468C gpu@58C/58.406C tj@58C/58.406C soc1@56.906C/56.968C VDD_IN 10233mW/9354mW/11395mW VDD_CPU_GPU_CV 3883mW/3553mW/5131mW VDD_SOC 2164mW/1988mW/2279mW
07-31-2026 16:06:42 RAM 6348/7485MB (lfb 5x2MB) CPU [0%@729,21%@729,3%@729,4%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 75%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.812C/56.812C soc2@57.437C/57.562C soc0@55.468C/55.468C gpu@58C/58.406C tj@58C/58.406C soc1@56.937C/56.968C VDD_IN 9958mW/9357mW/11395mW VDD_CPU_GPU_CV 3929mW/3555mW/5131mW VDD_SOC 2086mW/1988mW/2279mW
07-31-2026 16:06:43 RAM 6348/7485MB (lfb 5x2MB) CPU [8%@1510,17%@1510,10%@1510,47%@1510,1%@729,2%@729] EMC_FREQ 32%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.812C/56.812C soc2@57.593C/57.593C soc0@55.375C/55.468C gpu@58.375C/58.406C tj@58.375C/58.406C soc1@56.875C/56.968C VDD_IN 11553mW/9367mW/11553mW VDD_CPU_GPU_CV 4817mW/3560mW/5131mW VDD_SOC 2275mW/1989mW/2279mW
07-31-2026 16:06:44 RAM 6352/7485MB (lfb 5x2MB) CPU [2%@729,3%@729,1%@729,12%@729,9%@729,12%@729] EMC_FREQ 30%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.968C/56.968C soc2@57.531C/57.593C soc0@55.437C/55.468C gpu@57.937C/58.406C tj@57.937C/58.406C soc1@56.937C/56.968C VDD_IN 10272mW/9371mW/11553mW VDD_CPU_GPU_CV 4119mW/3563mW/5131mW VDD_SOC 2086mW/1990mW/2279mW
07-31-2026 16:06:45 RAM 6353/7485MB (lfb 5x2MB) CPU [3%@729,0%@729,5%@729,0%@729,0%@729,21%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.625C/56.968C soc2@57.468C/57.593C soc0@55.406C/55.468C gpu@58C/58.406C tj@58C/58.406C soc1@56.875C/56.968C VDD_IN 10036mW/9374mW/11553mW VDD_CPU_GPU_CV 3890mW/3564mW/5131mW VDD_SOC 2086mW/1990mW/2279mW
07-31-2026 16:06:46 RAM 6354/7485MB (lfb 5x2MB) CPU [10%@729,0%@729,0%@729,3%@729,0%@729,10%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.656C/56.968C soc2@57.5C/57.593C soc0@55.406C/55.468C gpu@58.281C/58.406C tj@58.281C/58.406C soc1@56.937C/56.968C VDD_IN 10115mW/9377mW/11553mW VDD_CPU_GPU_CV 4001mW/3566mW/5131mW VDD_SOC 2086mW/1991mW/2279mW
07-31-2026 16:06:47 RAM 6354/7485MB (lfb 5x2MB) CPU [20%@729,0%@729,6%@729,0%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[624] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.687C/56.968C soc2@57.5C/57.593C soc0@55.468C/55.468C gpu@58.187C/58.406C tj@58.187C/58.406C soc1@56.875C/56.968C VDD_IN 10115mW/9380mW/11553mW VDD_CPU_GPU_CV 3962mW/3568mW/5131mW VDD_SOC 2125mW/1991mW/2279mW
07-31-2026 16:06:48 RAM 6354/7485MB (lfb 5x2MB) CPU [2%@729,2%@729,1%@729,25%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[621] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.781C/56.968C soc2@57.468C/57.593C soc0@55.531C/55.531C gpu@58.031C/58.406C tj@58.031C/58.406C soc1@56.968C/56.968C VDD_IN 10115mW/9383mW/11553mW VDD_CPU_GPU_CV 4040mW/3570mW/5131mW VDD_SOC 2086mW/1992mW/2279mW
07-31-2026 16:06:49 RAM 6351/7485MB (lfb 5x2MB) CPU [3%@729,0%@729,3%@729,18%@729,0%@729,0%@729] EMC_FREQ 29%@2133 GR3D_FREQ 99%@[621] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.656C/56.968C soc2@57.5C/57.593C soc0@55.531C/55.531C gpu@58.187C/58.406C tj@58.187C/58.406C soc1@56.968C/56.968C VDD_IN 10194mW/9387mW/11553mW VDD_CPU_GPU_CV 4040mW/3572mW/5131mW VDD_SOC 2125mW/1992mW/2279mW
07-31-2026 16:06:50 RAM 6356/7485MB (lfb 5x2MB) CPU [7%@1036,2%@1036,2%@1036,27%@1036,2%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.625C/56.968C soc2@57.531C/57.593C soc0@55.437C/55.531C gpu@58C/58.406C tj@58C/58.406C soc1@56.968C/56.968C VDD_IN 10194mW/9390mW/11553mW VDD_CPU_GPU_CV 4119mW/3574mW/5131mW VDD_SOC 2086mW/1993mW/2279mW
07-31-2026 16:06:51 RAM 6356/7485MB (lfb 5x2MB) CPU [2%@729,0%@729,5%@729,19%@729,0%@729,0%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[623] NVDEC0 off NVJPG0 off NVJPG1 off VIC off OFA off APE 200 cpu@56.718C/56.968C soc2@57.468C/57.593C soc0@55.437C/55.531C gpu@58.218C/58.406C tj@58.218C/58.406C soc1@56.906C/56.968C VDD_IN 10154mW/9393mW/11553mW VDD_CPU_GPU_CV 4040mW/3576mW/5131mW VDD_SOC 2086mW/1993mW/2279mW
